Ligand_ID;Run_ID;boltz_cif_file;boltz_confidence_file;Molecule ChEMBL ID;Molecule Name;Molecule Max Phase;Molecular Weight;#RO5 Violations;AlogP;Compound Key;Smiles;Standard Type;Standard Relation;Standard Value;Standard Units;pChEMBL Value;Data Validity Comment;Comment;Uo Units;Ligand Efficiency BEI;Ligand Efficiency LE;Ligand Efficiency LLE;Ligand Efficiency SEI;Potential Duplicate;Assay ChEMBL ID;Assay Description;Assay Type;BAO Format ID;BAO Label;Assay Organism;Assay Tissue ChEMBL ID;Assay Tissue Name;Assay Cell Type;Assay Subcellular Fraction;Assay Parameters;Assay Variant Accession;Assay Variant Mutation;Target ChEMBL ID;Target Name;Target Organism;Target Type;Document ChEMBL ID;Source ID;Source Description;Document Journal;Document Year;Cell ChEMBL ID;Properties;Action Type;Standard Text Value;Value
300;1;cxcr4_ligand_300_run_1_model_0.cif;confidence_cxcr4_ligand_300_run_1_model_0.json;CHEMBL4096305;;;362.52;0.0;2.99;21;NC/C=C\CN(C[C@H]1Cc2ccccc2CN1)[C@H]1CCCc2cccnc21;IC50;'=';9.26;nM;8.03;;;UO_0000065;;;;;0;CHEMBL4059166;Antagonist activity at human CXCR4 in CCRF-CEM cells assessed as decrease in SDF-1alpha stimulated Ca2+ flux preincubated for 25 mins followed by SDF-1alpha addition measured for 90 secs by calcium dye-based fluorescence assay;F;BAO_0000219;cell-based format;Homo sapiens;;;;;;;;CHEMBL2107;C-X-C chemokine receptor type 4;Homo sapiens;SINGLE PROTEIN;CHEMBL4052827;1;Scientific Literature;J Med Chem;2018.0;;;;;9.26
300;2;cxcr4_ligand_300_run_2_model_0.cif;confidence_cxcr4_ligand_300_run_2_model_0.json;CHEMBL4096305;;;362.52;0.0;2.99;21;NC/C=C\CN(C[C@H]1Cc2ccccc2CN1)[C@H]1CCCc2cccnc21;IC50;'=';9.26;nM;8.03;;;UO_0000065;;;;;0;CHEMBL4059166;Antagonist activity at human CXCR4 in CCRF-CEM cells assessed as decrease in SDF-1alpha stimulated Ca2+ flux preincubated for 25 mins followed by SDF-1alpha addition measured for 90 secs by calcium dye-based fluorescence assay;F;BAO_0000219;cell-based format;Homo sapiens;;;;;;;;CHEMBL2107;C-X-C chemokine receptor type 4;Homo sapiens;SINGLE PROTEIN;CHEMBL4052827;1;Scientific Literature;J Med Chem;2018.0;;;;;9.26
300;3;cxcr4_ligand_300_run_3_model_0.cif;confidence_cxcr4_ligand_300_run_3_model_0.json;CHEMBL4096305;;;362.52;0.0;2.99;21;NC/C=C\CN(C[C@H]1Cc2ccccc2CN1)[C@H]1CCCc2cccnc21;IC50;'=';9.26;nM;8.03;;;UO_0000065;;;;;0;CHEMBL4059166;Antagonist activity at human CXCR4 in CCRF-CEM cells assessed as decrease in SDF-1alpha stimulated Ca2+ flux preincubated for 25 mins followed by SDF-1alpha addition measured for 90 secs by calcium dye-based fluorescence assay;F;BAO_0000219;cell-based format;Homo sapiens;;;;;;;;CHEMBL2107;C-X-C chemokine receptor type 4;Homo sapiens;SINGLE PROTEIN;CHEMBL4052827;1;Scientific Literature;J Med Chem;2018.0;;;;;9.26
300;4;cxcr4_ligand_300_run_4_model_0.cif;confidence_cxcr4_ligand_300_run_4_model_0.json;CHEMBL4096305;;;362.52;0.0;2.99;21;NC/C=C\CN(C[C@H]1Cc2ccccc2CN1)[C@H]1CCCc2cccnc21;IC50;'=';9.26;nM;8.03;;;UO_0000065;;;;;0;CHEMBL4059166;Antagonist activity at human CXCR4 in CCRF-CEM cells assessed as decrease in SDF-1alpha stimulated Ca2+ flux preincubated for 25 mins followed by SDF-1alpha addition measured for 90 secs by calcium dye-based fluorescence assay;F;BAO_0000219;cell-based format;Homo sapiens;;;;;;;;CHEMBL2107;C-X-C chemokine receptor type 4;Homo sapiens;SINGLE PROTEIN;CHEMBL4052827;1;Scientific Literature;J Med Chem;2018.0;;;;;9.26
301;0;cxcr4_ligand_301_run_0_model_0.cif;confidence_cxcr4_ligand_301_run_0_model_0.json;CHEMBL4083765;;;905.08;3.0;-0.24;4;C[C@H](NC(=O)c1ccc(NC(=N)N)cc1)C(=O)N[C@H]1CSSC[C@@H](C(=O)O)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CCCNC(=N)N)NC1=O;IC50;'>';10000.0;nM;;;;UO_0000065;;;;;0;CHEMBL4024425;Antagonist activity at CXCR4 in human CCRF-CEM cells assessed as inhibition of PE-conjugated 12G5 antibody binding;B;BAO_0000219;cell-based format;Homo sapiens;;;;;;;;CHEMBL2107;C-X-C chemokine receptor type 4;Homo sapiens;SINGLE PROTEIN;CHEMBL4020843;1;Scientific Literature;J Med Chem;2018.0;;;;;10.0
301;1;cxcr4_ligand_301_run_1_model_0.cif;confidence_cxcr4_ligand_301_run_1_model_0.json;CHEMBL4083765;;;905.08;3.0;-0.24;4;C[C@H](NC(=O)c1ccc(NC(=N)N)cc1)C(=O)N[C@H]1CSSC[C@@H](C(=O)O)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CCCNC(=N)N)NC1=O;IC50;'>';10000.0;nM;;;;UO_0000065;;;;;0;CHEMBL4024425;Antagonist activity at CXCR4 in human CCRF-CEM cells assessed as inhibition of PE-conjugated 12G5 antibody binding;B;BAO_0000219;cell-based format;Homo sapiens;;;;;;;;CHEMBL2107;C-X-C chemokine receptor type 4;Homo sapiens;SINGLE PROTEIN;CHEMBL4020843;1;Scientific Literature;J Med Chem;2018.0;;;;;10.0
301;2;cxcr4_ligand_301_run_2_model_0.cif;confidence_cxcr4_ligand_301_run_2_model_0.json;CHEMBL4083765;;;905.08;3.0;-0.24;4;C[C@H](NC(=O)c1ccc(NC(=N)N)cc1)C(=O)N[C@H]1CSSC[C@@H](C(=O)O)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CCCNC(=N)N)NC1=O;IC50;'>';10000.0;nM;;;;UO_0000065;;;;;0;CHEMBL4024425;Antagonist activity at CXCR4 in human CCRF-CEM cells assessed as inhibition of PE-conjugated 12G5 antibody binding;B;BAO_0000219;cell-based format;Homo sapiens;;;;;;;;CHEMBL2107;C-X-C chemokine receptor type 4;Homo sapiens;SINGLE PROTEIN;CHEMBL4020843;1;Scientific Literature;J Med Chem;2018.0;;;;;10.0
301;3;cxcr4_ligand_301_run_3_model_0.cif;confidence_cxcr4_ligand_301_run_3_model_0.json;CHEMBL4083765;;;905.08;3.0;-0.24;4;C[C@H](NC(=O)c1ccc(NC(=N)N)cc1)C(=O)N[C@H]1CSSC[C@@H](C(=O)O)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CCCNC(=N)N)NC1=O;IC50;'>';10000.0;nM;;;;UO_0000065;;;;;0;CHEMBL4024425;Antagonist activity at CXCR4 in human CCRF-CEM cells assessed as inhibition of PE-conjugated 12G5 antibody binding;B;BAO_0000219;cell-based format;Homo sapiens;;;;;;;;CHEMBL2107;C-X-C chemokine receptor type 4;Homo sapiens;SINGLE PROTEIN;CHEMBL4020843;1;Scientific Literature;J Med Chem;2018.0;;;;;10.0
301;4;cxcr4_ligand_301_run_4_model_0.cif;confidence_cxcr4_ligand_301_run_4_model_0.json;CHEMBL4083765;;;905.08;3.0;-0.24;4;C[C@H](NC(=O)c1ccc(NC(=N)N)cc1)C(=O)N[C@H]1CSSC[C@@H](C(=O)O)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CCCNC(=N)N)NC1=O;IC50;'>';10000.0;nM;;;;UO_0000065;;;;;0;CHEMBL4024425;Antagonist activity at CXCR4 in human CCRF-CEM cells assessed as inhibition of PE-conjugated 12G5 antibody binding;B;BAO_0000219;cell-based format;Homo sapiens;;;;;;;;CHEMBL2107;C-X-C chemokine receptor type 4;Homo sapiens;SINGLE PROTEIN;CHEMBL4020843;1;Scientific Literature;J Med Chem;2018.0;;;;;10.0
302;0;cxcr4_ligand_302_run_0_model_0.cif;confidence_cxcr4_ligand_302_run_0_model_0.json;CHEMBL439700;;;2033.59;;;"T142-NH2 ; T(E)-142-NH2";C[C@H]1/C=C\[C@@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](CCCN=C(N)N)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H](NC(=O)[C@H](CSC23C[C@H]4C[C@@H](C2)C[C@@H](C3)C4)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@@H](N)CCCN=C(N)N)CSSC[C@@H](C(=O)N[C@@H](CCCN=C(N)N)C(N)=O)NC(=O)C(CCCNC(N)=O)NC(=O)[C@@H](CCCN=C(N)N)NC(=O)[C@H](Cc2ccc(O)cc2)NC1=O;IC50;;;nM;;;Not Determined;UO_0000065;;;;;0;CHEMBL665168;"Inhibitory activity based on the inhibition of [Ca2+] mobilization induced by human SDF-1alpha stimulation through CXCR4; N.T. means not tested";B;BAO_0000357;single protein format;;;;;;;;;CHEMBL2107;C-X-C chemokine receptor type 4;Homo sapiens;SINGLE PROTEIN;CHEMBL1135248;1;Scientific Literature;Bioorg Med Chem Lett;2002.0;;;;;
302;1;cxcr4_ligand_302_run_1_model_0.cif;confidence_cxcr4_ligand_302_run_1_model_0.json;CHEMBL439700;;;2033.59;;;"T142-NH2 ; T(E)-142-NH2";C[C@H]1/C=C\[C@@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](CCCN=C(N)N)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H](NC(=O)[C@H](CSC23C[C@H]4C[C@@H](C2)C[C@@H](C3)C4)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@@H](N)CCCN=C(N)N)CSSC[C@@H](C(=O)N[C@@H](CCCN=C(N)N)C(N)=O)NC(=O)C(CCCNC(N)=O)NC(=O)[C@@H](CCCN=C(N)N)NC(=O)[C@H](Cc2ccc(O)cc2)NC1=O;IC50;;;nM;;;Not Determined;UO_0000065;;;;;0;CHEMBL665168;"Inhibitory activity based on the inhibition of [Ca2+] mobilization induced by human SDF-1alpha stimulation through CXCR4; N.T. means not tested";B;BAO_0000357;single protein format;;;;;;;;;CHEMBL2107;C-X-C chemokine receptor type 4;Homo sapiens;SINGLE PROTEIN;CHEMBL1135248;1;Scientific Literature;Bioorg Med Chem Lett;2002.0;;;;;
302;2;cxcr4_ligand_302_run_2_model_0.cif;confidence_cxcr4_ligand_302_run_2_model_0.json;CHEMBL439700;;;2033.59;;;"T142-NH2 ; T(E)-142-NH2";C[C@H]1/C=C\[C@@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](CCCN=C(N)N)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H](NC(=O)[C@H](CSC23C[C@H]4C[C@@H](C2)C[C@@H](C3)C4)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@@H](N)CCCN=C(N)N)CSSC[C@@H](C(=O)N[C@@H](CCCN=C(N)N)C(N)=O)NC(=O)C(CCCNC(N)=O)NC(=O)[C@@H](CCCN=C(N)N)NC(=O)[C@H](Cc2ccc(O)cc2)NC1=O;IC50;;;nM;;;Not Determined;UO_0000065;;;;;0;CHEMBL665168;"Inhibitory activity based on the inhibition of [Ca2+] mobilization induced by human SDF-1alpha stimulation through CXCR4; N.T. means not tested";B;BAO_0000357;single protein format;;;;;;;;;CHEMBL2107;C-X-C chemokine receptor type 4;Homo sapiens;SINGLE PROTEIN;CHEMBL1135248;1;Scientific Literature;Bioorg Med Chem Lett;2002.0;;;;;
302;3;cxcr4_ligand_302_run_3_model_0.cif;confidence_cxcr4_ligand_302_run_3_model_0.json;CHEMBL439700;;;2033.59;;;"T142-NH2 ; T(E)-142-NH2";C[C@H]1/C=C\[C@@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](CCCN=C(N)N)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H](NC(=O)[C@H](CSC23C[C@H]4C[C@@H](C2)C[C@@H](C3)C4)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@@H](N)CCCN=C(N)N)CSSC[C@@H](C(=O)N[C@@H](CCCN=C(N)N)C(N)=O)NC(=O)C(CCCNC(N)=O)NC(=O)[C@@H](CCCN=C(N)N)NC(=O)[C@H](Cc2ccc(O)cc2)NC1=O;IC50;;;nM;;;Not Determined;UO_0000065;;;;;0;CHEMBL665168;"Inhibitory activity based on the inhibition of [Ca2+] mobilization induced by human SDF-1alpha stimulation through CXCR4; N.T. means not tested";B;BAO_0000357;single protein format;;;;;;;;;CHEMBL2107;C-X-C chemokine receptor type 4;Homo sapiens;SINGLE PROTEIN;CHEMBL1135248;1;Scientific Literature;Bioorg Med Chem Lett;2002.0;;;;;
302;4;cxcr4_ligand_302_run_4_model_0.cif;confidence_cxcr4_ligand_302_run_4_model_0.json;CHEMBL439700;;;2033.59;;;"T142-NH2 ; T(E)-142-NH2";C[C@H]1/C=C\[C@@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](CCCN=C(N)N)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H](NC(=O)[C@H](CSC23C[C@H]4C[C@@H](C2)C[C@@H](C3)C4)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@@H](N)CCCN=C(N)N)CSSC[C@@H](C(=O)N[C@@H](CCCN=C(N)N)C(N)=O)NC(=O)C(CCCNC(N)=O)NC(=O)[C@@H](CCCN=C(N)N)NC(=O)[C@H](Cc2ccc(O)cc2)NC1=O;IC50;;;nM;;;Not Determined;UO_0000065;;;;;0;CHEMBL665168;"Inhibitory activity based on the inhibition of [Ca2+] mobilization induced by human SDF-1alpha stimulation through CXCR4; N.T. means not tested";B;BAO_0000357;single protein format;;;;;;;;;CHEMBL2107;C-X-C chemokine receptor type 4;Homo sapiens;SINGLE PROTEIN;CHEMBL1135248;1;Scientific Literature;Bioorg Med Chem Lett;2002.0;;;;;
303;0;cxcr4_ligand_303_run_0_model_0.cif;confidence_cxcr4_ligand_303_run_0_model_0.json;CHEMBL4169334;;;352.53;0.0;2.95;20t;Cc1cnc(CN(CCCCN)C[C@H]2Cc3ccccc3CN2)c(C)c1;IC50;'=';69.0;nM;7.16;;;UO_0000065;;;;;0;CHEMBL4144310;Antagonist activity at CXCR4 in human CCRF-CEM cells assessed as inhibition of SDF1alpha-induced calcium flux pretreated for 25 mins followed by SDF1alpha addition measured for 90 secs by calcium dye-based fluorescence assay;F;BAO_0000219;cell-based format;Homo sapiens;;;CCRF-CEM;;;;;CHEMBL2107;C-X-C chemokine receptor type 4;Homo sapiens;SINGLE PROTEIN;CHEMBL4138267;1;Scientific Literature;ACS Med Chem Lett;2018.0;;;;;69.0
303;1;cxcr4_ligand_303_run_1_model_0.cif;confidence_cxcr4_ligand_303_run_1_model_0.json;CHEMBL4169334;;;352.53;0.0;2.95;20t;Cc1cnc(CN(CCCCN)C[C@H]2Cc3ccccc3CN2)c(C)c1;IC50;'=';69.0;nM;7.16;;;UO_0000065;;;;;0;CHEMBL4144310;Antagonist activity at CXCR4 in human CCRF-CEM cells assessed as inhibition of SDF1alpha-induced calcium flux pretreated for 25 mins followed by SDF1alpha addition measured for 90 secs by calcium dye-based fluorescence assay;F;BAO_0000219;cell-based format;Homo sapiens;;;CCRF-CEM;;;;;CHEMBL2107;C-X-C chemokine receptor type 4;Homo sapiens;SINGLE PROTEIN;CHEMBL4138267;1;Scientific Literature;ACS Med Chem Lett;2018.0;;;;;69.0
303;2;cxcr4_ligand_303_run_2_model_0.cif;confidence_cxcr4_ligand_303_run_2_model_0.json;CHEMBL4169334;;;352.53;0.0;2.95;20t;Cc1cnc(CN(CCCCN)C[C@H]2Cc3ccccc3CN2)c(C)c1;IC50;'=';69.0;nM;7.16;;;UO_0000065;;;;;0;CHEMBL4144310;Antagonist activity at CXCR4 in human CCRF-CEM cells assessed as inhibition of SDF1alpha-induced calcium flux pretreated for 25 mins followed by SDF1alpha addition measured for 90 secs by calcium dye-based fluorescence assay;F;BAO_0000219;cell-based format;Homo sapiens;;;CCRF-CEM;;;;;CHEMBL2107;C-X-C chemokine receptor type 4;Homo sapiens;SINGLE PROTEIN;CHEMBL4138267;1;Scientific Literature;ACS Med Chem Lett;2018.0;;;;;69.0
303;3;cxcr4_ligand_303_run_3_model_0.cif;confidence_cxcr4_ligand_303_run_3_model_0.json;CHEMBL4169334;;;352.53;0.0;2.95;20t;Cc1cnc(CN(CCCCN)C[C@H]2Cc3ccccc3CN2)c(C)c1;IC50;'=';69.0;nM;7.16;;;UO_0000065;;;;;0;CHEMBL4144310;Antagonist activity at CXCR4 in human CCRF-CEM cells assessed as inhibition of SDF1alpha-induced calcium flux pretreated for 25 mins followed by SDF1alpha addition measured for 90 secs by calcium dye-based fluorescence assay;F;BAO_0000219;cell-based format;Homo sapiens;;;CCRF-CEM;;;;;CHEMBL2107;C-X-C chemokine receptor type 4;Homo sapiens;SINGLE PROTEIN;CHEMBL4138267;1;Scientific Literature;ACS Med Chem Lett;2018.0;;;;;69.0
303;4;cxcr4_ligand_303_run_4_model_0.cif;confidence_cxcr4_ligand_303_run_4_model_0.json;CHEMBL4169334;;;352.53;0.0;2.95;20t;Cc1cnc(CN(CCCCN)C[C@H]2Cc3ccccc3CN2)c(C)c1;IC50;'=';69.0;nM;7.16;;;UO_0000065;;;;;0;CHEMBL4144310;Antagonist activity at CXCR4 in human CCRF-CEM cells assessed as inhibition of SDF1alpha-induced calcium flux pretreated for 25 mins followed by SDF1alpha addition measured for 90 secs by calcium dye-based fluorescence assay;F;BAO_0000219;cell-based format;Homo sapiens;;;CCRF-CEM;;;;;CHEMBL2107;C-X-C chemokine receptor type 4;Homo sapiens;SINGLE PROTEIN;CHEMBL4138267;1;Scientific Literature;ACS Med Chem Lett;2018.0;;;;;69.0
304;0;cxcr4_ligand_304_run_0_model_0.cif;confidence_cxcr4_ligand_304_run_0_model_0.json;CHEMBL4171330;;;354.5;0.0;2.35;20n;COc1ccc(CN(CCCCN)C[C@H]2Cc3ccccc3CN2)nc1;IC50;'>';23000.0;nM;;;;UO_0000065;;;;;0;CHEMBL4144310;Antagonist activity at CXCR4 in human CCRF-CEM cells assessed as inhibition of SDF1alpha-induced calcium flux pretreated for 25 mins followed by SDF1alpha addition measured for 90 secs by calcium dye-based fluorescence assay;F;BAO_0000219;cell-based format;Homo sapiens;;;CCRF-CEM;;;;;CHEMBL2107;C-X-C chemokine receptor type 4;Homo sapiens;SINGLE PROTEIN;CHEMBL4138267;1;Scientific Literature;ACS Med Chem Lett;2018.0;;;;;23000.0
